oid,locIndex,geoid10,csaName,walkIndex
"35541",44.93623,"80410077003",,"13"
"35542",48.77226,"80410078001",,"6"
"35543",45.44268,"80410078002",,"16"
"35544",48.68764,"80410079001",,"10"
"35545",43.0397,"80410079002",,"9"
"35546",37.84516,"80410080001",,"14"
"35547",41.91357,"80410080002",,"12"
"35548",40.417,"80410080003",,"17"
"35549",71.31128,"80439781001",,"4"
"35550",59.76481,"80439781002",,"6"
"35551",58.92838,"80439781003",,"6"
"35552",58.02393,"80439781004",,"8"
"35553",56.93463,"80439782001",,"6"
"35554",55.21538,"80439782002",,"10"
"35555",51.58883,"80439782003",,"4"
"35556",59.18726,"80439783001",,"7"
"35557",52.19337,"80439783002",,"10"
"35558",52.01405,"80439783003",,"4"
"35559",49.90548,"80439783004",,"10"
"35560",57.24136,"80439784001",,"8"
"35561",48.06021,"80439784002",,"9"
"35562",54.79882,"80439785001",,"4"
"35563",55.01684,"80439785002",,"7"
"35564",43.04797,"80439785003",,"9"
"35565",58.97448,"80439785004",,"9"
"35566",50.44996,"80439786001",,"10"
"35567",47.12074,"80439786002",,"8"
"35568",53.92111,"80439786003",,"13"
"35569",45.00313,"80439786004",,"13"
"35570",51.49385,"80439788001",,"7"
"35571",54.64052,"80439788002",,"8"
"35572",48.87724,"80439788003",,"9"
"35573",61.6907,"80439790001",,"2"
"35574",74.86998,"80439790002",,"3"
"35575",67.39831,"80439790003",,"5"
"35576",56.1648,"80439791001",,"4"
"35577",62.52551,"80439791002",,"10"
"35578",60.16234,"80439791003",,"5"
"35579",74.54747,"80439792001",,"4"
"35580",64.1384,"80439792002",,"5"
"35581",65.95019,"80439794001",,"5"
"35582",,"80439801001",,"2"
"35583",,"80439802001",,"1"
"35584",,"80439803001",,"2"
"35585",,"80459516001",,"6"
"35586",,"80459516002",,"9"
"35587",,"80459516003",,"8"
"35588",,"80459516004",,"4"
"35589",,"80459517011",,"6"
"35590",,"80459517012",,"8"
"35591",,"80459517013",,"9"
"35592",,"80459517021",,"10"
"35593",,"80459517022",,"13"
"35594",,"80459517023",,"12"
"35595",,"80459517024",,"8"
"35596",,"80459518021",,"6"
"35597",,"80459518022",,"7"
"35598",,"80459518031",,"7"
"35599",,"80459518032",,"7"
"35600",,"80459518033",,"14"
"35601",,"80459518041",,"9"
"35602",,"80459518042",,"7"
"35603",,"80459518043",,"7"
"35604",,"80459519011",,"6"
"35605",,"80459519012",,"7"
"35606",,"80459519021",,"9"
"35607",,"80459519022",,"4"
"35608",,"80459519023",,"3"
"35609",,"80459520011",,"4"
"35610",,"80459520012",,"8"
"35611",,"80459520021",,"6"
"35612",,"80459520022",,"8"
"35613",,"80459520023",,"5"
"35614",,"80459520024",,"6"
"35615",,"80459520025",,"7"
"35616",,"80459520026",,"11"
"35617",,"80459521001",,"5"
"35618",,"80459521002",,"4"
"35619",,"80459521003",,"6"
"35620",,"80459521004",,"7"
"35621",55.24915,"80470138001","Denver-Aurora-Boulder, CO","2"
"35622",53.0031,"80470138002","Denver-Aurora-Boulder, CO","6"
"35623",47.25669,"80470138003","Denver-Aurora-Boulder, CO","4"
"35624",56.46268,"80470138004","Denver-Aurora-Boulder, CO","2"
"35625",,"80490001001",,"6"
"35626",,"80490001002",,"9"
"35627",,"80490002011",,"6"
"35628",,"80490002012",,"7"
"35629",,"80490002013",,"9"
"35630",,"80490002021",,"7"
"35631",,"80490002022",,"6"
"35632",,"80490002023",,"6"
"35633",,"80490002024",,"7"
"35634",,"80519636001",,"2"
"35635",,"80519636002",,"3"
"35636",,"80519636003",,"4"
"35637",,"80519636004",,"4"
"35638",,"80519636005",,"4"
"35639",,"80519636006",,"2"
"35640",,"80519636007",,"2"
"35641",,"80519636008",,"10"
"35642",,"80519637001",,"14"
"35643",,"80519637002",,"18"
"35644",,"80519637003",,"12"
"35645",,"80519637004",,"19"
"35646",,"80519637005",,"13"
"35647",,"80519638001",,"11"
"35648",,"80519638002",,"12"
"35649",,"80519638003",,"14"
"35650",,"80519638004",,"18"
"35651",,"80519638005",,"7"
"35652",,"80519639001",,"3"
"35653",,"80519639002",,"2"
"35654",,"80539731001",,"6"
"35655",,"80559606001",,"8"
"35656",,"80559606002",,"2"
"35657",,"80559606003",,"7"
"35658",,"80559606004",,"5"
"35659",,"80559609001",,"6"
"35660",,"80559609002",,"6"
"35661",,"80559609003",,"1"
"35662",,"80579556001",,"5"
"35663",,"80579556002",,"10"
"35664",48.68629,"80590098061","Denver-Aurora-Boulder, CO","11"
"35665",53.80194,"80590098062","Denver-Aurora-Boulder, CO","14"
"35666",43.69967,"80590098071","Denver-Aurora-Boulder, CO","15"
"35667",57.34129,"80590098072","Denver-Aurora-Boulder, CO","15"
"35668",44.12097,"80590098081","Denver-Aurora-Boulder, CO","16"
"35669",64.13808,"80590098082","Denver-Aurora-Boulder, CO","6"
"35670",53.99683,"80590098083","Denver-Aurora-Boulder, CO","5"
"35671",59.71917,"80590098084","Denver-Aurora-Boulder, CO","2"
"35672",46.62395,"80590098151","Denver-Aurora-Boulder, CO","13"
"35673",50.21913,"80590098152","Denver-Aurora-Boulder, CO","10"
"35674",46.32998,"80590098231","Denver-Aurora-Boulder, CO","7"
"35675",47.59728,"80590098232","Denver-Aurora-Boulder, CO","7"
"35676",48.46981,"80590098233","Denver-Aurora-Boulder, CO","7"
"35677",45.90206,"80590098241","Denver-Aurora-Boulder, CO","10"
"35678",47.65487,"80590098242","Denver-Aurora-Boulder, CO","10"
"35679",47.86235,"80590098271","Denver-Aurora-Boulder, CO","16"
"35680",52.74516,"80590098272","Denver-Aurora-Boulder, CO","14"
"35681",45.85023,"80590098273","Denver-Aurora-Boulder, CO","13"
"35682",56.47937,"80590098281","Denver-Aurora-Boulder, CO","10"
"35683",48.07197,"80590098282","Denver-Aurora-Boulder, CO","13"
"35684",48.24636,"80590098283","Denver-Aurora-Boulder, CO","10"
"35685",47.962,"80590098284","Denver-Aurora-Boulder, CO","14"
"35686",47.59405,"80590098291","Denver-Aurora-Boulder, CO","11"
"35687",44.02633,"80590098301","Denver-Aurora-Boulder, CO","17"
"35688",36.85137,"80590098311","Denver-Aurora-Boulder, CO","16"
"35689",33.78509,"80590098312","Denver-Aurora-Boulder, CO","14"
"35690",47.86484,"80590098321","Denver-Aurora-Boulder, CO","16"
"35691",46.34025,"80590098322","Denver-Aurora-Boulder, CO","13"
"35692",40.58212,"80590098331","Denver-Aurora-Boulder, CO","11"
"35693",47.54407,"80590098332","Denver-Aurora-Boulder, CO","13"
"35694",50.36106,"80590098333","Denver-Aurora-Boulder, CO","11"
"35695",54.89039,"80590098334","Denver-Aurora-Boulder, CO","14"
"35696",42.0707,"80590098335","Denver-Aurora-Boulder, CO","8"
"35697",41.66743,"80590098341","Denver-Aurora-Boulder, CO","16"
"35698",44.82206,"80590098342","Denver-Aurora-Boulder, CO","10"
"35699",53.34845,"80590098343","Denver-Aurora-Boulder, CO","16"
"35700",51.39388,"80590098351","Denver-Aurora-Boulder, CO","12"
"35701",50.87478,"80590098352","Denver-Aurora-Boulder, CO","14"
"35702",52.25712,"80590098361","Denver-Aurora-Boulder, CO","6"
"35703",46.31902,"80590098362","Denver-Aurora-Boulder, CO","6"
"35704",59.9689,"80590098371","Denver-Aurora-Boulder, CO","12"
"35705",64.93868,"80590098372","Denver-Aurora-Boulder, CO","6"
"35706",53.72272,"80590098381","Denver-Aurora-Boulder, CO","14"
"35707",53.83875,"80590098382","Denver-Aurora-Boulder, CO","13"
"35708",45.59454,"80590098391","Denver-Aurora-Boulder, CO","14"
"35709",51.63264,"80590098392","Denver-Aurora-Boulder, CO","13"
"35710",48.06115,"80590098401","Denver-Aurora-Boulder, CO","17"
"35711",49.09197,"80590098402","Denver-Aurora-Boulder, CO","14"
"35712",48.89151,"80590098411","Denver-Aurora-Boulder, CO","16"
"35713",45.3873,"80590098412","Denver-Aurora-Boulder, CO","7"
"35714",50.80771,"80590098421","Denver-Aurora-Boulder, CO","7"
"35715",53.31703,"80590098422","Denver-Aurora-Boulder, CO","15"
"35716",51.71091,"80590098431","Denver-Aurora-Boulder, CO","10"
"35717",41.52684,"80590098432","Denver-Aurora-Boulder, CO","15"
"35718",54.25952,"80590098433","Denver-Aurora-Boulder, CO","6"
"35719",46.92181,"80590098434","Denver-Aurora-Boulder, CO","4"
"35720",57.98778,"80590098451","Denver-Aurora-Boulder, CO","6"
"35721",55.88694,"80590098452","Denver-Aurora-Boulder, CO","7"
"35722",63.11392,"80590098453","Denver-Aurora-Boulder, CO","6"
"35723",64.6406,"80590098461","Denver-Aurora-Boulder, CO","8"
"35724",56.93955,"80590098462","Denver-Aurora-Boulder, CO","6"
"35725",55.71743,"80590098463","Denver-Aurora-Boulder, CO","7"
"35726",55.02562,"80590098464","Denver-Aurora-Boulder, CO","16"
"35727",60.48463,"80590098471","Denver-Aurora-Boulder, CO","8"
"35728",49.3221,"80590098472","Denver-Aurora-Boulder, CO","14"
"35729",60.56369,"80590098481","Denver-Aurora-Boulder, CO","12"
"35730",49.49834,"80590098482","Denver-Aurora-Boulder, CO","6"
"35731",56.31866,"80590098483","Denver-Aurora-Boulder, CO","9"
"35732",32.94244,"80590098491","Denver-Aurora-Boulder, CO","3"
"35733",33.73637,"80590098492","Denver-Aurora-Boulder, CO","16"
"35734",50.80809,"80590098493","Denver-Aurora-Boulder, CO","7"
"35735",51.88823,"80590098494","Denver-Aurora-Boulder, CO","6"
"35736",35.99645,"80590098495","Denver-Aurora-Boulder, CO","15"
"35737",51.53397,"80590098501","Denver-Aurora-Boulder, CO","6"
"35738",55.99104,"80590098502","Denver-Aurora-Boulder, CO","8"
"35739",54.40254,"80590098511","Denver-Aurora-Boulder, CO","15"
"35740",48.32804,"80590098512","Denver-Aurora-Boulder, CO","17"
"35741",52.10004,"80590098513","Denver-Aurora-Boulder, CO","14"
"35742",49.32754,"80590098521","Denver-Aurora-Boulder, CO","8"
"35743",50.06413,"80590098522","Denver-Aurora-Boulder, CO","8"
"35744",60.56568,"80590098523","Denver-Aurora-Boulder, CO","6"
"35745",41.46692,"80590099001","Denver-Aurora-Boulder, CO","16"
"35746",42.86577,"80590099002","Denver-Aurora-Boulder, CO","17"
"35747",44.58194,"80590099003","Denver-Aurora-Boulder, CO","12"
"35748",38.05374,"80590100001","Denver-Aurora-Boulder, CO","13"
"35749",36.84341,"80590100002","Denver-Aurora-Boulder, CO","17"
"35750",47.17633,"80590100003","Denver-Aurora-Boulder, CO","17"
"35751",38.69238,"80590101001","Denver-Aurora-Boulder, CO","14"
"35752",40.03982,"80590101002","Denver-Aurora-Boulder, CO","16"
"35753",45.69113,"80590101003","Denver-Aurora-Boulder, CO","9"
"35754",51.94763,"80590101004","Denver-Aurora-Boulder, CO","13"
"35755",51.6039,"80590102051","Denver-Aurora-Boulder, CO","11"
"35756",50.70577,"80590102052","Denver-Aurora-Boulder, CO","11"
"35757",46.87977,"80590102061","Denver-Aurora-Boulder, CO","13"
"35758",48.97953,"80590102062","Denver-Aurora-Boulder, CO","13"
"35759",42.88584,"80590102063","Denver-Aurora-Boulder, CO","15"
"35760",44.14584,"80590102081","Denver-Aurora-Boulder, CO","14"
"35761",51.16319,"80590102082","Denver-Aurora-Boulder, CO","14"
"35762",52.13373,"80590102083","Denver-Aurora-Boulder, CO","16"
"35763",45.5467,"80590102084","Denver-Aurora-Boulder, CO","15"
"35764",38.6304,"80590102091","Denver-Aurora-Boulder, CO","13"
"35765",48.09161,"80590102092","Denver-Aurora-Boulder, CO","11"
"35766",46.87534,"80590102093","Denver-Aurora-Boulder, CO","15"
"35767",44.42921,"80590102094","Denver-Aurora-Boulder, CO","12"
"35768",43.73592,"80590102101","Denver-Aurora-Boulder, CO","14"
"35769",49.58322,"80590102102","Denver-Aurora-Boulder, CO","12"
"35770",39.99992,"80590102111","Denver-Aurora-Boulder, CO","13"
"35771",41.92914,"80590102112","Denver-Aurora-Boulder, CO","15"
"35772",45.85073,"80590102113","Denver-Aurora-Boulder, CO","15"
"35773",44.13935,"80590102121","Denver-Aurora-Boulder, CO","18"
"35774",51.6167,"80590102122","Denver-Aurora-Boulder, CO","13"
"35775",51.69966,"80590102123","Denver-Aurora-Boulder, CO","9"
"35776",41.63787,"80590102124","Denver-Aurora-Boulder, CO","13"
"35777",45.41329,"80590102131","Denver-Aurora-Boulder, CO","11"
"35778",47.56152,"80590102132","Denver-Aurora-Boulder, CO","16"
"35779",45.30738,"80590102133","Denver-Aurora-Boulder, CO","14"
"35780",44.39033,"80590102134","Denver-Aurora-Boulder, CO","12"
"35781",47.02491,"80590103031","Denver-Aurora-Boulder, CO","8"
"35782",40.40775,"80590103032","Denver-Aurora-Boulder, CO","12"
"35783",37.56768,"80590103033","Denver-Aurora-Boulder, CO","12"
"35784",50.72605,"80590103034","Denver-Aurora-Boulder, CO","8"
"35785",48.54581,"80590103035","Denver-Aurora-Boulder, CO","14"
"35786",47.07221,"80590103041","Denver-Aurora-Boulder, CO","12"
"35787",49.77202,"80590103042","Denver-Aurora-Boulder, CO","12"
"35788",56.65944,"80590103043","Denver-Aurora-Boulder, CO","17"
"35789",44.46666,"80590103051","Denver-Aurora-Boulder, CO","11"
"35790",46.00624,"80590103052","Denver-Aurora-Boulder, CO","14"
"35791",40.72876,"80590103053","Denver-Aurora-Boulder, CO","10"
"35792",34.43953,"80590103054","Denver-Aurora-Boulder, CO","16"
"35793",53.14936,"80590103061","Denver-Aurora-Boulder, CO","17"
"35794",48.96712,"80590103062","Denver-Aurora-Boulder, CO","12"
"35795",44.68661,"80590103063","Denver-Aurora-Boulder, CO","13"
"35796",39.41357,"80590103071","Denver-Aurora-Boulder, CO","14"
"35797",49.15971,"80590103072","Denver-Aurora-Boulder, CO","13"
"35798",40.8954,"80590103073","Denver-Aurora-Boulder, CO","16"
"35799",45.44738,"80590103081","Denver-Aurora-Boulder, CO","16"
"35800",44.32972,"80590103082","Denver-Aurora-Boulder, CO","17"
"35801",47.11728,"80590103083","Denver-Aurora-Boulder, CO","15"
"35802",33.42371,"80590104021","Denver-Aurora-Boulder, CO","5"
"35803",43.83849,"80590104022","Denver-Aurora-Boulder, CO","8"
"35804",47.69942,"80590104023","Denver-Aurora-Boulder, CO","16"
"35805",34.39591,"80590104024","Denver-Aurora-Boulder, CO","16"
"35806",41.57618,"80590104031","Denver-Aurora-Boulder, CO","14"
"35807",43.27308,"80590104032","Denver-Aurora-Boulder, CO","15"
"35808",42.33368,"80590104033","Denver-Aurora-Boulder, CO","16"
"35809",38.03015,"80590104034","Denver-Aurora-Boulder, CO","15"
"35810",36.65353,"80590104051","Denver-Aurora-Boulder, CO","16"
"35811",43.98003,"80590104061","Denver-Aurora-Boulder, CO","18"
"35812",42.62063,"80590104062","Denver-Aurora-Boulder, CO","13"
"35813",44.54132,"80590105021","Denver-Aurora-Boulder, CO","17"
"35814",45.64521,"80590105022","Denver-Aurora-Boulder, CO","16"
"35815",44.30873,"80590105023","Denver-Aurora-Boulder, CO","13"
"35816",51.55108,"80590105024","Denver-Aurora-Boulder, CO","14"
"35817",46.19923,"80590105031","Denver-Aurora-Boulder, CO","14"
"35818",45.55405,"80590105032","Denver-Aurora-Boulder, CO","13"
"35819",48.47355,"80590105033","Denver-Aurora-Boulder, CO","15"
"35820",44.88861,"80590105041","Denver-Aurora-Boulder, CO","15"
"35821",44.33376,"80590105042","Denver-Aurora-Boulder, CO","15"
"35822",53.41546,"80590105043","Denver-Aurora-Boulder, CO","12"
"35823",42.69002,"80590106031","Denver-Aurora-Boulder, CO","18"
"35824",44.16,"80590106032","Denver-Aurora-Boulder, CO","16"
"35825",44.08354,"80590106033","Denver-Aurora-Boulder, CO","16"
"35826",43.49243,"80590106041","Denver-Aurora-Boulder, CO","17"
"35827",43.6875,"80590106042","Denver-Aurora-Boulder, CO","13"
"35828",42.50879,"80590106043","Denver-Aurora-Boulder, CO","15"
"35829",35.01118,"80590107011","Denver-Aurora-Boulder, CO","15"
"35830",37.75938,"80590107012","Denver-Aurora-Boulder, CO","16"
"35831",51.27484,"80590107013","Denver-Aurora-Boulder, CO","15"
"35832",40.61432,"80590107021","Denver-Aurora-Boulder, CO","15"
"35833",44.35553,"80590107022","Denver-Aurora-Boulder, CO","15"
"35834",32.16023,"80590107023","Denver-Aurora-Boulder, CO","15"
"35835",50.74823,"80590108011","Denver-Aurora-Boulder, CO","15"
"35836",49.16007,"80590109011","Denver-Aurora-Boulder, CO","14"
"35837",45.61303,"80590109012","Denver-Aurora-Boulder, CO","15"
"35838",44.46546,"80590109013","Denver-Aurora-Boulder, CO","13"
"35839",38.7019,"80590109014","Denver-Aurora-Boulder, CO","13"
"35840",58.33369,"80590109015","Denver-Aurora-Boulder, CO","13"
"35841",42.77978,"80590109021","Denver-Aurora-Boulder, CO","13"
"35842",37.6444,"80590109022","Denver-Aurora-Boulder, CO","16"
"35843",49.48821,"80590110001","Denver-Aurora-Boulder, CO","16"
"35844",43.43285,"80590110002","Denver-Aurora-Boulder, CO","16"
"35845",41.6011,"80590110003","Denver-Aurora-Boulder, CO","16"
"35846",50.20106,"80590110004","Denver-Aurora-Boulder, CO","11"
"35847",38.17058,"80590110005","Denver-Aurora-Boulder, CO","14"
"35848",47.77726,"80590110006","Denver-Aurora-Boulder, CO","15"
"35849",34.01444,"80590111001","Denver-Aurora-Boulder, CO","17"
"35850",42.76423,"80590111002","Denver-Aurora-Boulder, CO","15"
"35851",46.90889,"80590111003","Denver-Aurora-Boulder, CO","16"
"35852",23.20127,"80590111004","Denver-Aurora-Boulder, CO","15"
"35853",43.92437,"80590111005","Denver-Aurora-Boulder, CO","14"
"35854",48.26477,"80590112021","Denver-Aurora-Boulder, CO","16"
"35855",47.73185,"80590112022","Denver-Aurora-Boulder, CO","13"
"35856",48.62672,"80590112023","Denver-Aurora-Boulder, CO","15"
"35857",48.8792,"80590112024","Denver-Aurora-Boulder, CO","14"
"35858",39.99951,"80590113001","Denver-Aurora-Boulder, CO","18"
"35859",34.02451,"80590113002","Denver-Aurora-Boulder, CO","16"
"35860",48.03749,"80590113003","Denver-Aurora-Boulder, CO","14"
"35861",45.41018,"80590113004","Denver-Aurora-Boulder, CO","13"
"35862",35.46529,"80590114011","Denver-Aurora-Boulder, CO","16"
"35863",35.92237,"80590114012","Denver-Aurora-Boulder, CO","13"
"35864",32.9025,"80590114021","Denver-Aurora-Boulder, CO","13"
"35865",33.33066,"80590114022","Denver-Aurora-Boulder, CO","14"
"35866",38.55362,"80590114023","Denver-Aurora-Boulder, CO","15"
"35867",38.35927,"80590115501","Denver-Aurora-Boulder, CO","15"
"35868",39.21275,"80590115502","Denver-Aurora-Boulder, CO","15"
"35869",46.92957,"80590115503","Denver-Aurora-Boulder, CO","12"
"35870",41.54378,"80590115504","Denver-Aurora-Boulder, CO","18"
"35871",41.85022,"80590115505","Denver-Aurora-Boulder, CO","17"
"35872",44.73313,"80590116011","Denver-Aurora-Boulder, CO","13"
"35873",46.67102,"80590116012","Denver-Aurora-Boulder, CO","15"
"35874",48.14932,"80590116021","Denver-Aurora-Boulder, CO","18"
"35875",42.42385,"80590116022","Denver-Aurora-Boulder, CO","16"
"35876",44.50924,"80590116023","Denver-Aurora-Boulder, CO","18"
"35877",45.40893,"80590117011","Denver-Aurora-Boulder, CO","15"
"35878",50.75251,"80590117012","Denver-Aurora-Boulder, CO","12"
"35879",42.69261,"80590117013","Denver-Aurora-Boulder, CO","14"
"35880",44.00749,"80590117014","Denver-Aurora-Boulder, CO","14"
"35881",48.68838,"80590117021","Denver-Aurora-Boulder, CO","14"
"35882",48.6887,"80590117022","Denver-Aurora-Boulder, CO","17"
"35883",45.99776,"80590117023","Denver-Aurora-Boulder, CO","14"
"35884",47.17394,"80590117024","Denver-Aurora-Boulder, CO","11"
"35885",45.05764,"80590117081","Denver-Aurora-Boulder, CO","15"
"35886",46.1518,"80590117082","Denver-Aurora-Boulder, CO","14"
"35887",49.32745,"80590117083","Denver-Aurora-Boulder, CO","15"
"35888",37.49901,"80590117091","Denver-Aurora-Boulder, CO","14"
"35889",42.60332,"80590117092","Denver-Aurora-Boulder, CO","11"
"35890",44.26185,"80590117093","Denver-Aurora-Boulder, CO","12"
"35891",44.84639,"80590117101","Denver-Aurora-Boulder, CO","11"
"35892",47.80466,"80590117102","Denver-Aurora-Boulder, CO","13"
"35893",39.34766,"80590117103","Denver-Aurora-Boulder, CO","10"
"35894",39.65466,"80590117111","Denver-Aurora-Boulder, CO","12"
"35895",43.34731,"80590117112","Denver-Aurora-Boulder, CO","13"
"35896",48.35884,"80590117113","Denver-Aurora-Boulder, CO","14"
"35897",38.08395,"80590117114","Denver-Aurora-Boulder, CO","15"
"35898",44.069,"80590117121","Denver-Aurora-Boulder, CO","14"
"35899",47.59266,"80590117122","Denver-Aurora-Boulder, CO","12"
"35900",46.80878,"80590117123","Denver-Aurora-Boulder, CO","14"
"35901",43.10132,"80590117201","Denver-Aurora-Boulder, CO","8"
"35902",51.50644,"80590117202","Denver-Aurora-Boulder, CO","14"
"35903",55.21369,"80590117203","Denver-Aurora-Boulder, CO","8"
"35904",47.05587,"80590117204","Denver-Aurora-Boulder, CO","11"
"35905",42.2743,"80590117211","Denver-Aurora-Boulder, CO","10"
"35906",47.68983,"80590117212","Denver-Aurora-Boulder, CO","13"
"35907",44.44307,"80590117231","Denver-Aurora-Boulder, CO","14"
"35908",34.23958,"80590117232","Denver-Aurora-Boulder, CO","15"
"35909",52.71888,"80590117241","Denver-Aurora-Boulder, CO","12"
"35910",46.7556,"80590117242","Denver-Aurora-Boulder, CO","13"
